Date,ПРИВАТБАНК,РАЙФФАЙЗЕН БАНК АВАЛЬ,ОЩАДБАНК,УКРСИББАНК,УКРЕКСІМБАНК,УКРСОЦБАНК,ПРОМІНВЕСТБАНК,ОТП БАНК,СЕНС БАНК,НАДРА,ВТБ БАНК,ФОРУМ,ПУМБ,ФІНАНСИ ТА КРЕДИТ,ОМЕГА БАНК,БРОКБІЗНЕСБАНК,УКРГАЗБАНК,УКРПРОМБАНК,КРЕДИТПРОМБАНК,РОДОВІД БАНК,ПІВДЕННИЙ,ЕРСТЕ БАНК,УНIКРЕДИТ БАНК,УНІВЕРСАЛ БАНК,ВIEЙБI БАНК,ПРАВЕКС-БАНК,ДОНГОРБАНК,КРЕДОБАНК,ДЕЛЬТА БАНК,ФІНАНСОВА ІНІЦІАТИВА,ХРЕЩАТИК,IМЕКСБАНК,СБЕРБАНК,СІТІБАНК,КАЛІОН БАНК УКРАЇНА,ІНДУСТРІАЛБАНК,IНДУСТРІАЛЬНО-ЕКСПОРТНИЙ БАНК,КИЇВ,БАНК МОРСЬКИЙ,ФІДОБАНК,БАНК КРЕДИТ ДНІПРО,КЛІРИНГОВИЙ ДІМ,ПРОКРЕДИТ БАНК,МЕГАБАНК,БМ БАНК,ВІЕС БАНК,ПІРЕУС БАНК МКБ,БТА БАНК,КРЕДИТ ЄВРОПА БАНК,ЄВРОПЕЙСЬКИЙ,ЕКСПРЕС-БАНК,АКТИВ БАНК,ЕКСПОБАНК,КАПІТАЛ,УКРАЇНСЬКИЙ ПРОФЕСІЙНИЙ БАНК,ХОУМ КРЕДИТ БАНК,УКРІНБАНК,АГРОПРОСПЕРІС БАНК,СОЮЗ,БАНК ТАВРИКА,IПОБАНК,АЛЬТБАНК,Діамантбанк,БГ БАНК,БАНК HАЦІОНАЛЬНІ ІНВЕСТИЦІЇ,УКРБІЗНЕСБАНК,СТАНДАРТ,БІГ ЕНЕРГІЯ,ПЛАТИНУМ БАНК,АРКАДА,ЕНЕРГОБАНК,БАЗИС,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,БАНК ДЕМАРК,ПЕТРОКОММЕРЦ-УКРАЇНА,МІСТО БАНК,СХІДНОЄВРОПЕЙСЬКИЙ БАНК,ДНІСТЕР,ЗАХІДІНКОМБАНК,ПОЛТАВА - БАНК,БАНК ЗОЛОТІ ВОРОТА,АКЦЕНТ-БАНК,БАНК МЕРКУРІЙ,ЗЛАТОБАНК,ПІВДЕНКОМБАНК,ТРАНСБАНК,ФІНБАНК,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,ІНПРОМБАНК,ФОРТУНА БАНК,БАНК РЕГІОНАЛЬНОГО РОЗВИТКУ,ЗЕМЕЛЬНИЙ БАНК,БАНК КАМБІО,ДАНІЕЛЬ,ПАРТНЕР-БАНК,СОЦКОМБАНК,ЛЬВІВ,УКРАЇНСЬКИЙ ФІНАНСОВИЙ СВІТ,УКРГАЗПРОМБАНК,МЕТАБАНК,ГЛОБУС,АВТОКРАЗБАНК,ІДЕЯ БАНК,IНТЕГРАЛ БАНК,АРТЕМ-БАНК,ТРАСТ,АРМА,ТЕРРА БАНК,НОВИЙ,АЙБОКС БАНК,БАНК БОГУСЛАВ,ПОРТО-ФРАНКО,КОМІНВЕСТБАНК,БАНК СТОЛИЦЯ,НАЦІОНАЛЬНИЙ КРЕДИТ,ОДЕСА-БАНК,БАНК ГРАНТ,УКРКОМУНБАНК,СИНТЕЗ,АКСІОМА,ПРОМЕКОНОМБАНК,ВОЛОДИМИРСЬКИЙ,ЄВРОПЕЙСЬКИЙ БАНК РАЦІОН.ФІНАНС.,БАНК КОНТРАКТ,ЄВРОГАЗБАНК,ЕРДЕ БАНК,ТК КРЕДИТ,УКРАЇНСЬКА ФІНАНСОВА ГРУПА,ЛЕГБАНК,РЕАЛ БАНК,ПРЕМIУМ,IНТЕРБАНК,IНВЕСТБАНК,ПОЛІКОМБАНК,ФІНРОСТБАНК,АКТАБАНК,ФІНЕКСБАНК,АКОРДБАНК,УКООПСПІЛКА,КРЕДИТВЕСТ БАНК,ПРОМИСЛОВО-ФІНАНСОВИЙ БАНК,КОНКОРД,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,ОКСІ БАНК,СТОЛИЧНИЙ,ТММ-БАНК,ПРАЙМ-БАНК,ДІАЛОГБАНК,ОЛІМПІЙСЬКА УКРАЇНА,ЄВРОБАНК,УНIКОМБАНК,"""ПРИЧОРНОМОР'Я""",МОТОР-БАНК,СХІДНО-ПРОМИСЛОВИЙ БАНК,ВЕЛЕС,РАДАБАНК,ЄВРОПРОМБАНК,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,УКРБУДІНВЕСТБАНК,БАНК ФАМІЛЬНИЙ,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,НК БАНК,КРЕДИТ ОПТИМА БАНК,АСВІО БАНК,БАНК АЛЬЯНС,КЛАСИКБАНК,ДІАПАЗОН-МАКСИМУМ БАНК,АВАНТ-БАНК,БАНК 3/4,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,КРЕДІ АГРІКОЛЬ БАНК,ЄКАТЕРИНОСЛАВСЬКИЙ КОМЕРЦІЙНИЙ БАНК,СКАЙ БАНК,ДОЙЧЕ БАНК ДБУ,ПРОФІНБАНК,АПЕКС-БАНК,МІСЬКИЙ КОМЕРЦІЙНИЙ БАНК,РАДИКАЛ БАНК,ГРІН БАНК,ЦЕНТР,МТБ БАНК,БАНК РИНКОВІ ТЕХНОЛОГІЇ,ТАСКОМБАНК,БАНК ПЕРШИЙ,А - БАНК,БАНК ВОСТОК,ДІВІ БАНК,БАНК СІЧ,ЮНЕКС БАНК,ІНТЕРКРЕДИТБАНК,МЕЛІОР БАНК,БАНК СОФІЙСЬКИЙ,ФІНАНСОВИЙ ПАРТНЕР,АЛЬПАРІ БАНК,БАНК ЮНІСОН,ФІДОКОМБАНК,МЕГА БАНК,БАНК МИХАЙЛІВСЬКИЙ,БАНК АВАНГАРД,ЮНІОН СТАНДАРД БАНК,ВЕРНУМ БАНК,КСГ БАНК,БАНК ПОРТАЛ,ДЕРЖЗЕМБАНК,ГЕФЕСТ,ВЕКТОР БАНК,БАНК ФОРВАРД,КРИСТАЛБАНК,СМАРТБАНК,РВС БАНК,ІНГ БАНК УКРАЇНА,ІНВЕСТБАНК,ПФБ,КОМІНБАНК
2018-02-01,1136167.0962,547027.82323,481071.87548,291695.92044,243775.16567,33977.03844,92787.50111,208982.32259,287774.83929,,-23267.0056,,303042.42561,,,,243553.79136,,,,95456.64559,,,44012.05284,,29224.06618,,105498.93187,,241295.75091,,,263153.02396,98683.00093,,24613.9474,,5631.9144,,10858.7854,4169.01707000001,32909.95875,88620.66553,10517.57434,1419.20128,17569.45169,19750.36214,8704.37754,7681.62281,,,,,4616.15494,,,,5507.78396,,,,3607.60696,,,,,,,,3087.3296,,,14599.81433,,,11803.27559,,,,8777.56229,,,,,,,,6724.18588,,,,,,,,,5879.1921,,,3894.83778,5272.16233,,120190.3459,,,1485.86322,,,,4289.61874,,,5563.87993,,,,11964.80481,,,,,,,,,,,,,,,,,2952.77582,,,,3534.5256,,8631.42694,,5706.29403,3917.53925,2375.20395,,,,,,,,,7234.86932,,,9234.41477,9059.99797,14580.04861,4612.25183,1867.72585,1516.85096,,,8961.32515,6986.24555,,,,6827.00538,,180083.00318,,698.89016,11203.58194,,,,,,3893.28567,15033.78956,,93131.52605,,85561.20422,49523.49586,3424.27882,2593.8737,,,,,,2425.82856,6617.32895,,,,8064.84325,,3809.55585,,3876.45488,,,,26574.50145,9945.27673,,787.30218,70158.37951,,,
2018-03-01,893558.6351999999,504067.52691,450846.78141,265755.36104999995,170211.81979,26822.590950000005,100630.52253999999,177210.5243,271364.93803,,-17362.840780000002,,283272.79237,,,,249330.84818,,,,80109.0313,,,38132.29881,,27346.240119999995,,83761.12685999999,,273953.51714,,,221425.69493,96235.00403,,23200.49197,,5312.232390000001,,9905.85726,15257.826649999992,5039.194840000004,79456.13822,8615.136610000001,25253.45837,17996.068439999995,17311.17941,6855.714960000001,5862.77042,,,,,3949.3574799999988,,,,5373.1056,,,,2580.8065699999997,,,,,,,,4626.32613,,,15295.41424,,,7935.401070000002,,,,10944.64189,,,,,,,,6838.58182,,,,,,,,,5244.50107,,,3603.0493699999997,5670.81247,,81587.8061,,,1366.2336400000002,,,,3647.1981699999997,,,3893.5833699999994,,,,10567.628890000002,,,,,,,,,,,,,,,,,5525.56641,,,,3219.52023,,7689.262700000001,,9261.796320000001,4441.029560000001,2010.80566,,,,,,,,,5164.795400000001,,,8535.140760000002,6932.0800500000005,10929.262270000001,5398.12346,1665.0962299999999,1505.7076399999999,,,8733.031759999998,7386.652820000001,,,,6089.31427,,180634.25101,,994.5354699999999,9862.29822,,,,,,4475.41507,14360.65888,,76903.63643999999,,134196.82207,46588.10775999999,3016.5199399999997,3242.9507299999996,,,,,,2307.08537,5650.22037,,,,7406.06206,,3050.7095699999995,,3166.54931,,,,13632.599120000003,10604.22889,,833.71194,68357.22434000002,,,
2018-04-01,1197848.14397,588298.5967900001,560401.30694,293870.02567,174364.73835999996,49237.9605,110005.09357999999,198314.46223999996,287696.4804,,-21303.72032,,319260.9091200001,,,,277181.93339,,,,94104.25092999998,,,39154.63601,,30618.992410000006,,105216.74666,,231578.02782999998,,,237675.35887999996,116702.16165000002,,54895.85507,,6654.479569999998,,10483.96518,20802.46436,7083.161849999997,88160.75176000001,11849.3871,2647.070069999998,17520.31381,18323.97034,5391.157000000001,7167.215430000002,,,,,3203764.93684,,,,6433.891970000001,,,,4540.072470000001,,,,,,,,3430.669039999999,,,13709.655729999999,,,11778.96905,,,,9800.924159999999,,,,,,,,7711.412479999999,,,,,,,,,5060.865819999999,,,4202.10495,6108.028020000002,,89970.78662999999,,,1733.3846399999998,,,,4746.59606,,,4909.474050000001,,,,12262.93834,,,,,,,,,,,,,,,,,8604.80942,,,,4023.7068200000003,,8618.75072,,7012.35475,5376.021719999999,1923.5126099999998,,,,,,,,,5067.4575,,,9946.7542,22328.168509999996,30551.403840000003,5600.804110000001,1980.2127300000002,1691.7910400000005,,,8938.16848,12405.47614,,,,7642.44982,,172136.83181,,291.92202999999995,10646.221239999999,,,,,,1231.5441200000005,14981.012049999998,,88705.79102,,240009.9595,48348.35515,3347.4421,2749.203850000001,,,,,,2662.2340300000005,5975.37292,,,,10405.93804,,3601.8556399999998,,4060.2655699999996,,,,5179.527559999995,7806.385429999998,,983.9971499999999,81284.54388999997,,,
2018-05-01,1067517.5929900003,566004.6264299997,545042.3262499999,292713.98737999995,166015.78469,106249.50844,163232.91650000005,225716.0969,282687.78831999993,,-18464.858140000004,,307600.74150999996,,,,274062.97234999994,,,,58985.483930000046,,,41129.91458,,31366.487039999993,,99268.72155000002,,250209.04994000006,,,228084.61676,112961.47045999998,,-21557.741869999998,,6770.48013,,10693.167709999998,15494.064289999995,4253.48962,82906.76931999999,13441.874470000002,2342.4809000000023,18197.10031000001,16961.84029,2383.775959999999,6297.517509999998,,,,,911806.7863599998,,,,6961.186389999999,,,,3460.65819,,,,,,,,3086.3654400000014,,,10814.54765,,,6357.101299999998,,,,10893.988719999998,,,,,,,,6928.516680000001,,,,,,,,,4797.933030000002,,,3344.7338200000013,6633.871999999999,,104737.66658000002,,,1669.9253799999997,,,,3856.7406500000016,,,4206.1548299999995,,,,11854.1417,,,,,,,,,,,,,,,,,11957.63406,,,,4011.816349999999,,9636.388570000003,,4925.074259999998,5528.647460000002,1993.6658400000006,,,,,,,,,5487.348259999999,,,10121.612199999996,7311.375230000005,15060.19442,4928.98803,1825.1583799999999,1711.6195699999998,,,8287.015219999997,9670.485809999998,,,,6981.155650000001,,168384.24,,516.2842300000002,10758.762629999997,,,,,,3175.089969999999,14348.813160000005,,86742.04759,,95649.82465999998,46449.86178000001,3455.2919500000007,3207.7199299999993,,,,,,2591.8586699999996,5649.95102,,,,8835.199230000002,,3003.103210000001,,3980.5815000000002,,,,12247.068120000004,9227.26984,,1068.23522,80875.35110000003,,,
2018-06-01,1194462.4397799997,599286.1964600002,596675.4962000002,307366.29463000013,130831.210469999,126209.19156999997,93088.19837,225431.45398,331178.3644300001,,-15242.695009999996,,303368.6253500001,,,,288096.20274999994,,,,92270.13471999997,,,41945.76399000001,,32693.00048999999,,105612.71674999996,,243583.67905000004,,,221553.56147999992,118638.34061999997,,30169.550659999994,,6822.456110000003,,11048.942040000002,14293.34465,6092.788280000001,89534.72415000002,15759.333529999996,-2424.2174300000006,19195.959069999997,17312.041400000002,2446.6750599999978,7201.613560000002,,,,,1010288.1388900005,,,,6687.947340000002,,,,3703.949709999999,,,,,,,,2518.1510099999978,,,10686.782630000002,,,6159.269370000002,,,,10773.865380000003,,,,,,,,7381.658619999998,,,,,,,,,5290.692609999998,,,4169.652449999998,7297.164769999999,,112318.42080999998,,,1697.0864300000003,,,,3592.8426999999974,,,4828.17726,,,,12553.47722,,,,,,,,,,,,,,,,,15414.16656,,,,4394.651819999999,,8774.348279999998,,2502.7336300000024,6400.242289999998,1966.5417799999996,,,,,,,,,6690.12255,,,10539.941770000005,5612.039529999995,13681.425569999992,5686.257949999999,2015.4835500000008,1784.98103,,,8351.644550000005,10665.86999,,,,6985.3367,,178939.82690999995,,293.0778299999997,11372.69728,,,,,,3366.2472,15576.52528999999,,84990.96769000002,,107427.05760000006,47176.02124,3201.20939,3376.9824200000003,,,,,,2659.0207599999994,6066.23084,,,,9554.6135,,2714.2860999999994,,4430.246709999999,,,,9968.084190000001,8108.191120000003,,885.2149800000002,84360.2635,,,
2018-07-01,1548483.0836800002,603709.0083900001,-732267.5018800001,311161.52388,235248.81848000106,183011.44747,92316.46601999993,230659.16475,259616.14471999998,,-8933.593139999997,,346334.3835,,,,279586.4617300001,,,,76685.24083999998,,,-17261.79097999999,,32174.49708,,104906.50483000005,,-1194273.84656,,,222934.40579,114754.32926999999,,25244.84318000001,,6776.9902399999955,,11126.448530000001,15164.686230000007,7483.858189999999,88326.78182999999,16688.599700000006,164.5115799999985,18617.860440000004,16972.059089999995,2684.973720000002,4950.797160000002,,,,,750583.9427699996,,,,6058.687590000001,,,,3641.37327,,,,,,,,3430.53313,,,10200.687030000001,,,3833.284319999999,,,,11621.037980000001,,,,,,,,8106.206689999999,,,,,,,,,5927.911840000001,,,3605.1861000000026,8874.706460000001,,45753.701849999954,,,1629.369780000001,,,,3454.3170500000015,,,4380.811409999998,,,,10935.521969999994,,,,,,,,,,,,,,,,,18418.91671,,,,4831.355290000003,,9235.522209999996,,6330.03643,6297.252130000001,1974.0728799999997,,,,,,,,,6123.18996,,,10902.176879999999,4841.535070000005,9186.145640000104,5852.90497,3422.0010199999997,1906.7771400000001,,,7903.46903,10778.968650000003,,,,6407.679620000003,,184330.84525,,794.9653900000003,10331.73547,,,,,,3189.797090000002,18198.094830000002,,86149.8285,,-122452.78756000008,45779.978180000006,3060.7588799999976,3880.3905499999983,,,,,,2631.7935000000016,,,,,13266.511079999997,,2498.4425899999987,,4363.504640000003,,,,11370.023629999996,7518.4558499999985,,1377.5134899999994,78222.93423999997,,,
2018-08-01,1330788.8443,629828.0318100001,600099.3278699999,326031.60098999995,182975.74639,35799.28842,84747.93963000004,254276.78310999996,298546.6381600001,,-19026.04853,,363678.25396999996,,,,279695.9322299999,,,,84349.08974000002,,,37481.52714999998,,34208.22836000001,,116456.26303000003,,5466.6650699999955,,,224148.38234,120142.30015999998,,29995.724530000007,,6957.788760000003,,11617.138879999991,22019.924669999993,5623.117480000008,91498.33761999995,19613.820329999988,1011.4540000000015,19973.10175999999,18391.352710000006,2504.570739999999,5103.250819999994,,,,,1101617.4731700001,,,,7736.913719999997,,,,4070.00087,,,,,,,,3317.2263200000016,,,8850.025110000002,,,2436.5575899999967,,,,11361.570340000006,,,,,,,,9744.75462,,,,,,,,,6555.762310000002,,,4730.168579999998,9207.635040000001,,132452.41000000003,,,1902.4345699999994,,,,3410.9744800000008,,,4995.657030000002,,,,11910.63755,,,,,,,,,,,,,,,,,21601.54066,,,,6098.375269999997,,9626.30373,,7508.858840000001,5919.691029999998,1949.861420000001,,,,,,,,,7199.67815,,,10655.989789999992,4421.258959999999,9176.829299999896,5277.181950000002,2124.1296,1928.3647199999996,,,8323.51182,11006.399249999995,,,,6393.805809999998,,182154.10242000013,,491.4358699999998,10292.345030000004,,,,,,3656.8795299999983,18388.15327000001,,94221.61378999997,,111039.83591999998,49867.61403,3140.5060500000036,2928.2446800000034,,,,,,3194.593899999998,,,,,15371.802649999998,,2578.2650600000015,,4532.340089999998,,,,13198.192070000005,8785.26513,,1857.63688,81232.64791000006,,,
2018-09-01,889704.3415600006,618401.2803199994,530048.41982,340262.29866999993,200308.40250000008,110704.54775999999,93643.28266999999,254396.6274400002,322896.64621999976,,-15092.816829999996,,374877.06576000014,,,,226262.75747000007,,,,157667.63688999997,,,39427.98303999999,,34092.85605999999,,120358.27454999997,,1482.418819999999,,,215556.42125000013,128979.82868000004,,26576.524059999996,,7459.234620000003,,11799.71401000001,16863.17525,5297.690359999993,90082.57675000001,16352.69859,-1658.9979000000021,19915.32226999999,19165.0135,2685.87832,5639.167970000002,,,,,1126268.0509000001,,,,7448.720450000001,,,,4179.984380000002,,,,,,,,5350.464479999999,,,9151.096489999996,,,2121.997570000007,,,,12218.803749999992,,,,,,,,8936.967770000003,,,,,,,,,6998.662909999999,,,4174.8426,9754.482899999995,,116489.23002000002,,,1950.761849999999,,,,2800.8597599999994,,,4471.686710000002,,,,11797.983210000006,,,,,,,,,,,,,,,,,24945.65677,,,,6247.044900000001,,9759.082629999997,,7199.0144599999985,5122.2327000000005,1965.0458299999991,,,,,,,,,6848.573680000001,,,11471.699260000009,4464.628960000002,11469.74269,5271.073559999997,2131.13976,2042.5912900000003,,,8274.00688,12209.732400000008,,,,6055.201849999998,,197436.0901899999,,735.9813399999998,10638.798760000005,,,,,,3283.0425600000017,24333.62606000001,,84805.13285000005,,82616.39455000008,55640.543869999994,,2759.475589999998,,,,,,3340.7454199999993,,,,,15029.864460000012,,1978.0299000000014,,4603.204570000002,,,,19138.533349999998,8444.528229999996,,1880.1854500000009,82091.86916999996,,,
2018-10-01,1426678.1584099997,597971.1726600006,286208.50049,344390.4986999999,190935.79767999984,75328.69079000002,89065.29590000003,265083.1125599998,330018.36581999995,,-16965.16983,,363030.3513399996,,,,257469.88028000016,,,,98764.93014000007,,,43219.822930000024,,33178.811339999986,,117154.70874999999,,261.45038000000204,,,227535.21796999988,132140.15685000003,,26629.18974,,8808.402449999994,,13281.410810000001,14872.832890000005,5789.636689999999,89936.53298000002,17795.9406,-3427.2336099999993,18353.73835,17976.562390000006,2399.546309999998,5350.447930000002,,,,,1057044.2356199995,,,,6778.086389999997,,,,4493.142019999999,,,,,,,,4315.4055100000005,,,9322.548920000001,,,7731.623479999995,,,,12566.987510000006,,,,,,,,7606.221099999995,,,,,,,,,6657.48158,,,3835.570120000004,10363.418340000004,,110639.41856999998,,,1623.4721600000012,,,,4206.631090000003,,,4654.511889999994,,,,11616.339649999994,,,,,,,,,,,,,,,,,28300.89368,,,,8333.907810000004,,9298.325820000013,,6875.724889999998,4851.972600000001,1938.6744399999989,,,,,,,,,5804.2312999999995,,,11945.987280000001,4500.623789999991,9275.6881,5267.479350000001,2143.5696099999986,1998.80026,,,8204.356329999995,12138.249899999995,,,,5140.607520000005,,184551.8838200001,,644.57996,10983.766579999996,,,,,,2815.0123499999972,24975.370999999985,,79856.0181499999,,73357.58843,45893.07039000001,,2262.9075300000004,,,,,,3135.502980000001,,,,,11878.84362,,1773.571359999998,,4013.3487000000023,,,,19925.376260000005,9998.541729999997,,3024.83893,89095.75280999998,,,
2018-11-01,1367720.1799400002,627745.9698700001,298060.8156600003,363409.47842000006,150829.97253000014,97689.53474999999,89229.53313999996,288822.1321999999,372238.37951000035,,-7207.372250000015,,368979.08733,,,,306939.1065499997,,,,114434.38980999996,,,46354.56069999997,,35245.743140000035,,111343.57834999997,,233.07764999999927,,,248742.6769300003,139723.57963000005,,29048.981230000005,,9391.97008,,13491.439459999994,9751.251749999996,7851.337679999997,97601.00942000002,16938.67628,778.6466800000017,,19145.89307999998,2327.912040000003,5831.210509999997,,,,,969576.426380001,,,,7804.90079,,,,4322.584949999997,,,,,,,,4429.060900000004,,,10243.266409999997,,,2344.95306,,,,12902.657160000002,,,,,,,,8359.240740000008,,,,,,,,,7765.09175,,,4628.307559999994,10555.535709999996,,117241.77584999998,,,1904.2069300000003,,,,5224.8410099999965,,,4505.09648,,,,12250.43250000001,,,,,,,,,,,,,,,,,31774.50055,,,,7832.936219999996,,9955.996289999995,,6589.547310000002,5450.969969999998,1999.4156299999995,,,,,,,,,7587.476710000003,,,12753.681499999992,4692.978350000005,5667.026930000007,5109.329489999996,2293.364440000001,2065.430770000001,,,8737.468600000007,12644.143320000003,,,,5584.248729999999,,202614.83349999995,,-208.14483999999993,12578.13846999999,,,,,,25017.386390000003,51323.77455999999,,103576.9338,,130741.94678999996,44160.12971999997,,2174.2964299999985,,,,,,3254.5041899999997,,,,,8830.45074,,1855.8957899999987,,4727.414679999994,,,,21828.462499999994,12787.382690000013,,1980.5468999999994,95358.68322999997,,,
